Order ID;Order Key;Returned Indicator;Ship Mode;Order Priority
ES-2012-LL16840139-41087;5644;Not Returned;Standard Class;High
ES-2012-LM1706548-41138;5645;Not Returned;Standard Class;Medium
ES-2012-LO17170120-40941;5646;Not Returned;First Class;High
ES-2012-LO1717048-40968;5647;Not Returned;Standard Class;Medium
ES-2012-LO1717048-41101;5648;Not Returned;Standard Class;High
ES-2012-LR1703548-41245;5649;Not Returned;Same Day;Medium
ES-2012-LS17230120-41268;5650;Not Returned;Second Class;High
ES-2012-LS17230139-41234;5651;Not Returned;Same Day;Critical
ES-2012-LT1711045-41060;5652;Not Returned;Standard Class;High
ES-2012-LT1711048-41248;5653;Not Returned;Same Day;High
ES-2012-LW1699045-41165;5654;Not Returned;Standard Class;Medium
ES-2012-LW1699064-41264;5655;Not Returned;Second Class;High
ES-2012-LW1712545-41005;5656;Not Returned;Standard Class;Medium
ES-2012-LW1721548-40975;5657;Not Returned;Standard Class;Medium
ES-2012-LW1721564-41181;5658;Not Returned;First Class;High
ES-2012-MA1756064-40927;5659;Not Returned;First Class;Critical
ES-2012-MB180858-40919;5660;Not Returned;Standard Class;High
ES-2012-MC1727545-41248;5661;Not Returned;Standard Class;Medium
ES-2012-MC17425120-41198;5662;Not Returned;Second Class;Medium
ES-2012-MC1757548-41135;5663;Not Returned;Standard Class;Medium
ES-2012-MC17590120-41025;5664;Not Returned;Standard Class;Medium
ES-2012-MC1760548-41268;5665;Not Returned;Standard Class;Medium
ES-2012-MC1810048-41143;5666;Not Returned;Standard Class;Medium
ES-2012-MC18130139-41060;5667;Not Returned;Second Class;Medium
ES-2012-MD17860120-40926;5668;Not Returned;First Class;Critical
ES-2012-ME1732045-41076;5669;Not Returned;Standard Class;High
ES-2012-ME1732048-41181;5670;Not Returned;Same Day;High
ES-2012-ME17725125-41004;5671;Not Returned;Standard Class;Medium
ES-2012-ME18010120-40949;5672;Not Returned;Standard Class;High
ES-2012-ME1801014-41103;5673;Not Returned;Standard Class;Medium
ES-2012-MF1766545-41257;5674;Not Returned;Standard Class;Medium
ES-2012-MF1766548-40978;5675;Not Returned;First Class;Medium
ES-2012-MF1825045-41060;5676;Not Returned;Standard Class;High
ES-2012-MG1765045-41251;5677;Not Returned;First Class;High
ES-2012-MG1768048-41244;5678;Not Returned;Standard Class;Medium
ES-2012-MG1769548-41115;5679;Not Returned;Standard Class;High
ES-2012-MG1787514-41243;5680;Not Returned;Standard Class;High
ES-2012-MG17890139-41257;5681;Returned;Second Class;High
ES-2012-MG1789045-40913;5682;Not Returned;First Class;Medium
ES-2012-MH1729014-40930;5683;Not Returned;Standard Class;Medium
ES-2012-MH1729048-41032;5684;Not Returned;Standard Class;Medium
ES-2012-MH1729048-41214;5685;Not Returned;Standard Class;Medium
ES-2012-MH17440139-41270;5686;Not Returned;Same Day;Medium
ES-2012-MH1744048-41257;5687;Not Returned;Standard Class;Low
ES-2012-MH1745564-41216;5688;Not Returned;Second Class;Critical
ES-2012-MH1762048-41046;5689;Not Returned;Standard Class;Medium
ES-2012-MH1762062-41060;5690;Not Returned;Standard Class;High
ES-2012-MH177858-41132;5691;Not Returned;Standard Class;Medium
ES-2012-MH1811564-41270;5692;Not Returned;Second Class;Medium
ES-2012-MK1790545-41066;5693;Not Returned;Second Class;Medium
ES-2012-MK179058-41259;5694;Not Returned;Standard Class;High
ES-2012-ML1739564-41171;5695;Not Returned;Standard Class;High
ES-2012-ML1804045-41124;5696;Not Returned;Second Class;Critical
ES-2012-ML1826548-41136;5697;Not Returned;Standard Class;Medium
ES-2012-ML182658-41065;5698;Not Returned;First Class;Critical
ES-2012-MM1726045-41004;5699;Not Returned;Standard Class;Medium
ES-2012-MM1792096-40934;5700;Not Returned;Standard Class;Medium
ES-2012-MM18055120-41216;5701;Not Returned;Second Class;Medium
ES-2012-MM18055139-41038;5702;Not Returned;Standard Class;Medium
ES-2012-MM1805548-41259;5703;Not Returned;Standard Class;Medium
ES-2012-MM180558-41098;5704;Not Returned;Standard Class;Medium
ES-2012-MM18280139-41168;5705;Not Returned;Second Class;Medium
ES-2012-MM1828014-41120;5706;Not Returned;Standard Class;High
ES-2012-MM1828045-41002;5707;Not Returned;First Class;Medium
ES-2012-MM1828048-41031;5708;Not Returned;Second Class;High
ES-2012-MO1780048-40949;5709;Not Returned;Standard Class;Medium
ES-2012-MO17950120-41137;5710;Returned;Standard Class;Medium
ES-2012-MO1795045-41215;5711;Not Returned;Standard Class;Medium
ES-2012-MP1747048-41095;5712;Not Returned;Standard Class;Medium
ES-2012-MP1817564-41187;5713;Returned;Standard Class;Medium
ES-2012-MR1754545-41117;5714;Not Returned;Standard Class;Low
ES-2012-MR1754564-41157;5715;Returned;Standard Class;High
ES-2012-MS17710139-41175;5716;Not Returned;First Class;Medium
ES-2012-MS1783045-41088;5717;Not Returned;Standard Class;Medium
ES-2012-MS1783048-41178;5718;Not Returned;Standard Class;Medium
ES-2012-MW1823545-41129;5719;Not Returned;First Class;High
ES-2012-MY1829545-41228;5720;Not Returned;Second Class;Medium
ES-2012-MY182958-41160;5721;Not Returned;Standard Class;Medium
ES-2012-MZ1751545-41262;5722;Returned;Second Class;Medium
ES-2012-NB1865548-41194;5723;Not Returned;Same Day;Critical
ES-2012-NC1834045-41233;5724;Not Returned;Standard Class;Medium
ES-2012-NC1841548-41066;5725;Not Returned;Standard Class;High
ES-2012-NC18535139-41171;5726;Not Returned;First Class;High
ES-2012-NC1853545-41179;5727;Not Returned;Standard Class;High
ES-2012-ND184608-41179;5728;Not Returned;Second Class;High
ES-2012-NF18385124-41074;5729;Not Returned;First Class;High
ES-2012-NF1838548-41216;5730;Not Returned;Standard Class;Medium
ES-2012-NF18475139-41243;5731;Not Returned;Standard Class;Medium
ES-2012-NF1859545-41175;5732;Not Returned;Standard Class;Medium
ES-2012-NG1835591-40948;5733;Not Returned;Standard Class;High
ES-2012-NK1849045-41066;5734;Not Returned;Standard Class;Medium
ES-2012-NK1849048-41271;5735;Not Returned;Same Day;Medium
ES-2012-NL1831045-41122;5736;Not Returned;Standard Class;Medium
ES-2012-NL1831045-41245;5737;Not Returned;Standard Class;Medium
ES-2012-NM1844545-41244;5738;Not Returned;Standard Class;Medium
ES-2012-NP18700120-41237;5739;Not Returned;Standard Class;Medium
ES-2012-NZ18565139-41111;5740;Not Returned;Second Class;Medium
ES-2012-ON1871545-41270;5741;Not Returned;Second Class;High
ES-2012-ON1871545-41273;5742;Not Returned;First Class;High
ES-2012-ON1871564-41168;5743;Not Returned;Standard Class;Low
ES-2012-PB19105139-40920;5744;Not Returned;First Class;Medium
ES-2012-PB19105139-41171;5745;Not Returned;Standard Class;High
ES-2012-PB1915045-41131;5746;Not Returned;Second Class;Medium
ES-2012-PB1921048-41024;5747;Not Returned;Standard Class;Medium
ES-2012-PC18745120-41047;5748;Not Returned;Standard Class;Medium
ES-2012-PC1874564-41172;5749;Not Returned;First Class;Medium
ES-2012-PC1900064-41145;5750;Not Returned;Standard Class;Medium
ES-2012-PF19165139-41248;5751;Not Returned;Standard Class;Medium
ES-2012-PF1922564-41212;5752;Not Returned;First Class;High
ES-2012-PF1922596-41240;5753;Not Returned;Standard Class;Medium
ES-2012-PG1882048-41249;5754;Not Returned;Standard Class;Medium
ES-2012-PG1889564-40961;5755;Not Returned;Standard Class;High
ES-2012-PG1889564-41135;5756;Not Returned;Second Class;High
ES-2012-PJ19015139-41257;5757;Not Returned;Standard Class;High
ES-2012-PK1891048-41131;5758;Not Returned;Second Class;Medium
ES-2012-PM18940139-41216;5759;Not Returned;Standard Class;Medium
ES-2012-PM1894045-41145;5760;Returned;Same Day;Critical
ES-2012-PM19135139-41272;5761;Not Returned;Standard Class;Medium
ES-2012-PO18850120-40934;5762;Not Returned;Standard Class;High
ES-2012-PO1885045-41025;5763;Not Returned;Standard Class;Medium
ES-2012-PO1886545-40978;5764;Not Returned;Standard Class;Medium
ES-2012-PO1886545-41217;5765;Not Returned;Second Class;High
ES-2012-PP1895548-41138;5766;Not Returned;Second Class;Medium
ES-2012-PR1888048-41214;5767;Not Returned;Standard Class;Medium
ES-2012-PS18760120-41141;5768;Not Returned;Same Day;Critical
ES-2012-PS187608-41105;5769;Not Returned;Second Class;High
ES-2012-PS18970139-41135;5770;Not Returned;First Class;High
ES-2012-PS18970139-41139;5771;Not Returned;Standard Class;Low
ES-2012-PS1897064-40930;5772;Not Returned;Standard Class;High
ES-2012-PV18985139-41192;5773;Not Returned;Standard Class;Medium
ES-2012-PW19030120-41103;5774;Not Returned;Standard Class;Medium
ES-2012-RA19885139-41123;5775;Not Returned;Standard Class;Medium
ES-2012-RA1988548-41086;5776;Not Returned;Same Day;High
ES-2012-RB19330139-41073;5777;Not Returned;Standard Class;High
ES-2012-RB1933048-41180;5778;Not Returned;Standard Class;Medium
ES-2012-RB1936045-41262;5779;Not Returned;Standard Class;High
ES-2012-RB1943534-40926;5780;Not Returned;Second Class;High
ES-2012-RB1970545-40970;5781;Not Returned;Second Class;Medium
ES-2012-RC19825139-40919;5782;Not Returned;Same Day;Medium
ES-2012-RC19960139-41124;5783;Not Returned;Standard Class;Low
ES-2012-RC19960139-41159;5784;Not Returned;Standard Class;Medium
ES-2012-RC19960139-41188;5785;Not Returned;First Class;High
ES-2012-RC1996048-40929;5786;Not Returned;Standard Class;Medium
ES-2012-RD1948064-41272;5787;Not Returned;First Class;Critical
ES-2012-RD19585120-41215;5788;Not Returned;Second Class;Critical
ES-2012-RD1972045-41203;5789;Not Returned;Standard Class;High
ES-2012-RD1972045-41265;5790;Not Returned;Second Class;High
ES-2012-RD19810120-41132;5791;Not Returned;First Class;High
ES-2012-RD1981048-41068;5792;Not Returned;Standard Class;Medium
ES-2012-RD1981048-41121;5793;Not Returned;Second Class;High
ES-2012-RD19930125-41027;5794;Not Returned;Standard Class;Medium
ES-2012-RE1945048-41219;5795;Not Returned;Standard Class;Medium
ES-2012-RE1945048-41235;5796;Not Returned;Standard Class;High
ES-2012-RH19495120-41242;5797;Not Returned;Standard Class;Medium
ES-2012-RH19510139-41066;5798;Not Returned;Standard Class;Medium
ES-2012-RH19510139-41075;5799;Not Returned;Standard Class;High
ES-2012-RH1951064-41181;5800;Not Returned;Standard Class;Medium
ES-2012-RH1960045-41061;5801;Not Returned;Standard Class;Medium
ES-2012-RM1967545-41244;5802;Not Returned;Standard Class;Medium
ES-2012-RM1975048-41199;5803;Not Returned;Second Class;High
ES-2012-RO19780139-41034;5804;Not Returned;First Class;High
ES-2012-RP19390120-41086;5805;Not Returned;Standard Class;Medium
ES-2012-RP19855120-41170;5806;Not Returned;Standard Class;Medium
ES-2012-RP1985548-40920;5807;Not Returned;Standard Class;Medium
ES-2012-RR1931548-41129;5808;Not Returned;Standard Class;High
ES-2012-RR1931564-40940;5809;Not Returned;Standard Class;Medium
ES-2012-RR19525120-41139;5810;Not Returned;Second Class;High
ES-2012-RS1942048-41097;5811;Not Returned;Standard Class;Medium
ES-2012-RW19540120-41163;5812;Not Returned;Standard Class;High
ES-2012-RW1954045-41215;5813;Not Returned;Standard Class;Medium
ES-2012-RW1963045-40955;5814;Not Returned;Standard Class;Medium
ES-2012-SA20830139-40998;5815;Not Returned;Standard Class;High
ES-2012-SB2017045-41250;5816;Not Returned;Standard Class;Medium
ES-2012-SB2018548-41065;5817;Not Returned;Second Class;Critical
ES-2012-SC20020139-41179;5818;Not Returned;Standard Class;Medium
ES-2012-SC2026064-40995;5819;Not Returned;Standard Class;High
ES-2012-SC20380139-41146;5820;Not Returned;Second Class;Medium
ES-2012-SC2038064-41215;5821;Not Returned;Second Class;High
ES-2012-SC20440120-41087;5822;Not Returned;Standard Class;Medium
ES-2012-SC2057545-41171;5823;Not Returned;Second Class;Critical
ES-2012-SC2068064-41086;5824;Not Returned;Standard Class;Medium
ES-2012-SC20695139-41069;5825;Not Returned;First Class;Critical
ES-2012-SC206958-41033;5826;Not Returned;Standard Class;Medium
ES-2012-SC2080045-41138;5827;Not Returned;Standard Class;Medium
ES-2012-SC2080048-41032;5828;Not Returned;Second Class;High
ES-2012-SC208458-41070;5829;Returned;First Class;High
ES-2012-SD20485139-40972;5830;Not Returned;Standard Class;Medium
ES-2012-SE20110120-41146;5831;Not Returned;Standard Class;Medium
ES-2012-SE2011045-41146;5832;Not Returned;Second Class;Medium
ES-2012-SF20065139-41200;5833;Not Returned;Standard Class;Medium
ES-2012-SF20200139-41032;5834;Not Returned;Standard Class;High
ES-2012-SF2020045-41222;5835;Not Returned;Standard Class;Medium
ES-2012-SG20470120-41272;5836;Not Returned;Standard Class;High
ES-2012-SG2047044-40979;5837;Not Returned;Standard Class;Medium
ES-2012-SG2060545-41027;5838;Not Returned;Standard Class;High
ES-2012-SG2060548-41128;5839;Not Returned;Standard Class;Medium
ES-2012-SH1997548-41068;5840;Not Returned;Second Class;High
ES-2012-SH2039545-40914;5841;Returned;Second Class;High
ES-2012-SH2039545-41054;5842;Not Returned;First Class;Medium
ES-2012-SJ2050048-41164;5843;Not Returned;Standard Class;High
ES-2012-SL20155120-41243;5844;Not Returned;Second Class;High
ES-2012-SM2000545-41170;5845;Not Returned;Standard Class;Medium
ES-2012-SM2000545-41220;5846;Not Returned;Second Class;Medium
ES-2012-SM2000564-41072;5847;Not Returned;Standard Class;Medium
ES-2012-SM2090545-40946;5848;Not Returned;Standard Class;High
ES-2012-SM2090545-41206;5849;Not Returned;Second Class;Medium
ES-2012-SM2095064-41079;5850;Not Returned;Standard Class;High
ES-2012-SN20560139-41208;5851;Not Returned;Standard Class;Low
ES-2012-SN2056045-40985;5852;Not Returned;First Class;Medium
ES-2012-SO20335139-41157;5853;Not Returned;Standard Class;Medium
ES-2012-SO203358-41046;5854;Not Returned;Standard Class;Low
ES-2012-SP2065045-41039;5855;Not Returned;Second Class;High
ES-2012-SP2086045-41086;5856;Not Returned;Standard Class;Medium
ES-2012-SP20920120-41222;5857;Not Returned;First Class;High
ES-2012-SR2042564-41220;5858;Not Returned;Standard Class;Medium
ES-2012-SR204258-40922;5859;Not Returned;Standard Class;High
ES-2012-SR20740139-41107;5860;Not Returned;Standard Class;Medium
ES-2012-SS2014064-41027;5861;Not Returned;Standard Class;High
ES-2012-SS20515139-41175;5862;Not Returned;Standard Class;Medium
ES-2012-SS2059048-41173;5863;Not Returned;Standard Class;Low
ES-2012-SV20365120-41132;5864;Returned;Standard Class;High
ES-2012-SV2093544-41227;5865;Not Returned;Standard Class;Medium
ES-2012-SW2024548-41012;5866;Not Returned;First Class;High
ES-2012-SW2024548-41073;5867;Returned;Second Class;High
ES-2012-SW2027548-41018;5868;Not Returned;Standard Class;Medium
ES-2012-SW2035048-41220;5869;Not Returned;Standard Class;High
ES-2012-SW2045564-40947;5870;Not Returned;Standard Class;Medium
ES-2012-TB2105545-41017;5871;Not Returned;Second Class;High
ES-2012-TB2117545-41146;5872;Not Returned;Same Day;High
ES-2012-TB21190139-40992;5873;Returned;Second Class;High
ES-2012-TB2119045-41201;5874;Not Returned;Standard Class;Medium
ES-2012-TB2125045-41145;5875;Not Returned;Standard Class;Medium
ES-2012-TB21280139-41254;5876;Not Returned;Standard Class;High
ES-2012-TB2135564-41070;5877;Not Returned;Same Day;Critical
ES-2012-TB2140048-40968;5878;Returned;Standard Class;High
ES-2012-TB21520120-41035;5879;Not Returned;Second Class;Critical
ES-2012-TB2152048-41195;5880;Not Returned;Standard Class;Medium
ES-2012-TB2159545-40994;5881;Not Returned;Standard Class;High
ES-2012-TB215958-41234;5882;Not Returned;Standard Class;High
ES-2012-TB2162545-41262;5883;Returned;Second Class;High
ES-2012-TB216258-41236;5884;Not Returned;First Class;High
ES-2012-TC20980120-41201;5885;Not Returned;Standard Class;High
ES-2012-TC21475120-41229;5886;Not Returned;Standard Class;Medium
ES-2012-TG2131045-41137;5887;Not Returned;Standard Class;Low
ES-2012-TG213108-41125;5888;Not Returned;Standard Class;High
ES-2012-TG2164048-41212;5889;Not Returned;Standard Class;Low
ES-2012-TH2123544-41109;5890;Not Returned;Same Day;High
ES-2012-TM2101064-41147;5891;Not Returned;Standard Class;Medium
ES-2012-TN2104064-41163;5892;Not Returned;Standard Class;Low
ES-2012-TP21565139-41073;5893;Not Returned;Standard Class;Medium
ES-2012-TS211608-41074;5894;Not Returned;First Class;Medium
ES-2012-TS21205139-41145;5895;Not Returned;Standard Class;High
ES-2012-TS2134045-40974;5896;Not Returned;First Class;High
ES-2012-TS21370139-40968;5897;Not Returned;Standard Class;High
ES-2012-TS2143064-41016;5898;Not Returned;Second Class;Critical
ES-2012-TS216558-41153;5899;Not Returned;First Class;Medium
ES-2012-TT21070139-41024;5900;Not Returned;Standard Class;Medium
ES-2012-TT21070139-41165;5901;Not Returned;Second Class;Medium
ES-2012-TT2122045-41170;5902;Not Returned;First Class;Critical
ES-2012-TT2146045-41014;5903;Returned;Standard Class;High
ES-2012-TT2146048-40977;5904;Not Returned;Same Day;Medium
ES-2012-TW2102545-40991;5905;Not Returned;First Class;Critical
ES-2012-TZ2158048-41032;5906;Not Returned;Standard Class;High
ES-2012-VB2174545-41242;5907;Not Returned;First Class;High
ES-2012-VG2180534-41075;5908;Not Returned;First Class;Medium
ES-2012-VG2180548-41175;5909;Returned;First Class;Medium
ES-2012-VM2183548-41250;5910;Not Returned;Second Class;High
ES-2012-VP2173045-41128;5911;Not Returned;Standard Class;Medium
ES-2012-VS2182048-41191;5912;Not Returned;First Class;High
ES-2012-VT21700120-41179;5913;Not Returned;Second Class;High
ES-2012-VT2170045-41066;5914;Not Returned;Standard Class;High
ES-2012-VW2177544-41147;5915;Not Returned;Standard Class;Medium
ES-2012-WB21850139-41170;5916;Not Returned;Standard Class;Low
ES-2012-WB2185045-41083;5917;Not Returned;Standard Class;High
ES-2012-YC21895120-41040;5918;Not Returned;First Class;Critical
ES-2012-YC2189545-41270;5919;Not Returned;Second Class;Medium
ES-2012-YC2189548-40984;5920;Not Returned;Standard Class;Medium
ES-2012-YS2188044-41202;5921;Not Returned;Standard Class;Medium
ES-2012-ZD2192548-41234;5922;Not Returned;Second Class;High
ES-2012-ZD2192564-40960;5923;Not Returned;Standard Class;Medium
ES-2013-AA10315120-41410;5924;Not Returned;Standard Class;Medium
ES-2013-AA10480139-41350;5925;Not Returned;Second Class;High
ES-2013-AA1048048-41636;5926;Not Returned;Standard Class;Medium
ES-2013-AA10645139-41546;5927;Not Returned;Standard Class;Medium
ES-2013-AA1064545-41536;5928;Not Returned;Second Class;Critical
ES-2013-AB10015139-41353;5929;Not Returned;Same Day;High
ES-2013-AB1001548-41345;5930;Not Returned;Standard Class;Medium
ES-2013-AB10060139-41627;5931;Not Returned;Standard Class;Medium
ES-2013-AB1010548-41437;5932;Not Returned;Standard Class;High
ES-2013-AB10150120-41423;5933;Not Returned;Standard Class;High
ES-2013-AB10150120-41588;5934;Not Returned;Standard Class;Medium
ES-2013-AB10150139-41537;5935;Not Returned;Second Class;High
ES-2013-AB1016545-41584;5936;Not Returned;Second Class;High
ES-2013-AB1016548-41307;5937;Not Returned;Standard Class;High
ES-2013-AB1016548-41374;5938;Not Returned;Same Day;High
ES-2013-AB1060048-41527;5939;Not Returned;Second Class;High
ES-2013-AC1042048-41466;5940;Not Returned;Standard Class;High
